num_env_steps_sampled_lifetime,num_episodes_lifetime,num_env_steps_trained_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,timers/training_iteration_time_sec,timers/restore_workers_time_sec,timers/training_step_time_sec,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/num_episodes,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/sample,env_runners/episode_duration_sec_mean,num_agent_steps_sampled_lifetime/default_agent,fault_tolerance/num_healthy_workers,fault_tolerance/num_in_flight_async_reqs,fault_tolerance/num_remote_worker_restarts,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_episode_returns_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/agent_episode_returns_mean/default_agent,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/default_policy/vf_loss_unclipped,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/policy_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_kl_coeff,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/entropy,learners/default_policy/num_trainable_parameters,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_explained_var,learners/default_policy/num_non_trainable_parameters,learners/default_policy/vf_loss,learners/default_policy/default_optimizer_learning_rate
21548000,975861,22595864,False,5387,94ea2_00001,2024-12-08_17-19-08,1733674748,6.339309453964233,33808.53155827522,1034571,DanielAhmed,192.168.137.208,33808.53155827522,5387,2.285873405703773,4.013690761251899,0.016439059264925598,6.3516639232635494,7.93933868408203e-06,6.351521158218384,-11.309692169389953,10.0,309,1,4000,8.695547096893335,812424244000,15.611428571428569,100,2.167781642283519,0.10950286675311094,21548000,14,0,0,31.188888888888886,92.73333333333335,8.695547096893335,58050312000,4000,58050312000,4000,8.695547096893335,4323,1224441.0,0.0,0.3189054920363602,4323,2.0785653591156006,inf,0.01,-0.15136487782001495,4187.689832276798,nan,4323,0.0,5386.0,0.060843195766210556,1224441.0,4.054252624511719,0.6442705392837524,0.0,0.860109806060791,0.0001
21552000,976090,22600106,False,5388,94ea2_00001,2024-12-08_17-19-15,1733674755,6.22503137588501,33814.75658965111,1034571,DanielAhmed,192.168.137.208,33814.75658965111,5388,2.2855213785569433,4.012970539799347,0.016417863702381175,6.333808493614197,8.0108642578125e-06,6.333664059638977,-42.155983357583196,10.0,229,1,4000,8.030747943229713,812725920000,17.598571428571432,100,2.167618982638622,0.12619263363557237,21552000,14,0,0,31.35555555555556,92.67777777777779,8.030747943229713,58071864000,4000,58071864000,4000,8.030747943229713,4242,1224441.0,0.0,0.31925311875148044,4242,3.7467305660247803,inf,0.01,-0.16852614283561707,4188.1286019693325,nan,4242,0.0,5387.0,0.08240313827991486,1224441.0,2.300814151763916,0.44275838136672974,0.0,0.9145401120185852,0.0001
21556000,976284,22604313,False,5389,94ea2_00001,2024-12-08_17-19-22,1733674762,6.999341011047363,33821.755930662155,1034571,DanielAhmed,192.168.137.208,33821.755930662155,5389,2.285675169431208,4.019515525701494,0.016400384885245815,6.390614223480225,8.034706115722657e-06,6.390470242500305,-41.45266622553243,10.0,194,1,4000,7.555551536475705,813027652000,19.125714285714285,100,2.1675043587383844,0.14298947412300295,21556000,14,0,0,29.389999999999997,92.87,7.555551536475705,58093420000,4000,58093420000,4000,7.555551536475705,4207,1224441.0,0.0,0.3195948257961947,4207,7.2456769943237305,0.06521230936050415,0.01,-0.1091613620519638,4188.560527284789,0.4978277385234833,4207,0.0,5388.0,0.11821655184030533,1224441.0,4.499943256378174,0.3728584051132202,0.0,1.216342568397522,0.0001
21560000,976524,22608565,False,5390,94ea2_00001,2024-12-08_17-19-28,1733674768,6.440003395080566,33828.195934057236,1034571,DanielAhmed,192.168.137.208,33828.195934057236,5390,2.285448563977013,4.020790679884525,0.016370670236461805,6.328010773658752,8.082389831542968e-06,6.327866578102112,-42.894612130434176,10.0,240,1,4000,7.161673911322939,813329440000,18.171428571428574,100,2.1673250319038324,0.12849379726344654,21560000,14,0,0,30.84444444444445,92.84444444444443,7.161673911322939,58114980000,4000,58114980000,4000,7.161673911322939,4252,1224441.0,0.0,0.3199327727909411,4252,0.46540704369544983,inf,0.01,-0.28656768798828125,4188.990201233739,nan,4252,0.0,5389.0,0.05963822081685066,1224441.0,1.9040066003799438,0.7674078941345215,0.0,0.2534317076206207,0.0001
21564000,976804,22612859,False,5391,94ea2_00001,2024-12-08_17-19-34,1733674774,6.3546531200408936,33834.55058717728,1034571,DanielAhmed,192.168.137.208,33834.55058717728,5391,2.2855363391372885,4.020868727255784,0.01636292822429957,6.35081729888916,7.987022399902344e-06,6.350673794746399,-3.6296124453722247,10.0,280,1,4000,8.616993608577642,813631284000,17.508571428571425,100,2.1671814902292152,0.12499956837443672,21564000,14,0,0,31.755555555555556,93.0,8.616993608577642,58136544000,4000,58136544000,4000,8.616993608577642,4294,1224441.0,0.0,0.3202715259560127,4294,0.15743659436702728,inf,0.01,-0.24772827327251434,4189.421825650982,nan,4294,0.0,5390.0,0.059074386954307556,1224441.0,4.558790683746338,0.5844318866729736,0.0,0.15743659436702728,0.0001
21568000,977051,22617116,False,5392,94ea2_00001,2024-12-08_17-19-41,1733674781,6.510979652404785,33841.06156682968,1034571,DanielAhmed,192.168.137.208,33841.06156682968,5392,2.2859825562659712,4.022122392853374,0.01638878505194103,6.406336879730224,8.034706115722657e-06,6.406193017959595,-3.6559427412361485,10.0,247,1,4000,9.04684757563082,813933184000,13.83,100,2.167011760762416,0.09858244459344341,21568000,14,0,0,31.177777777777774,92.83333333333331,9.04684757563082,58158112000,4000,58158112000,4000,9.04684757563082,4257,1224441.0,0.0,0.320605920030005,4257,0.15340879559516907,inf,0.01,-0.16155903041362762,4189.851618559757,nan,4257,0.0,5391.0,0.029155462980270386,1224441.0,2.2369496822357178,0.60538649559021,0.0,0.15340879559516907,0.0001
21572000,977309,22621388,False,5393,94ea2_00001,2024-12-08_17-19-47,1733674787,6.342372417449951,33847.40393924713,1034571,DanielAhmed,192.168.137.208,33847.40393924713,5393,2.2855942217932754,4.022538064504941,0.0163661198413623,6.4086178064346315,8.0108642578125e-06,6.408473491668701,-10.8728695475988,10.0,258,1,4000,8.962923421547371,814235140000,13.654285714285715,100,2.166871500959775,0.09806481141567927,21572000,14,0,0,31.666666666666668,92.84444444444443,8.962923421547371,58179684000,4000,58179684000,4000,8.962923421547371,4272,1224441.0,0.0,0.3209530224290224,4272,1.9186336994171143,0.05644967779517174,0.01,-0.17619293928146362,4190.281073427791,0.0840359479188919,4272,0.0,5392.0,0.053572434931993484,1224441.0,3.859740972518921,0.6129640340805054,0.0,0.5215292572975159,0.0001
21576000,977544,22625637,False,5394,94ea2_00001,2024-12-08_17-19-54,1733674794,6.902744293212891,33854.306683540344,1034571,DanielAhmed,192.168.137.208,33854.306683540344,5394,2.2859218295854866,4.027814935179886,0.016381097713021354,6.46647458076477,7.93933868408203e-06,6.466332650184631,-10.080945679834565,10.0,235,1,4000,8.288516833428618,814537152000,19.218571428571426,100,2.1667605367849996,0.1351492464045961,21576000,14,0,0,29.47,92.89,8.288516833428618,58201260000,4000,58201260000,4000,8.288516833428618,4249,1224441.0,0.0,0.32128663086095766,4249,0.3818100392818451,inf,0.01,-0.2198207527399063,4190.707854036608,nan,4249,0.0,5393.0,0.07373939454555511,1224441.0,12.399750709533691,0.7566813826560974,0.0,0.2825854420661926,0.0001
21580000,977751,22629858,False,5395,94ea2_00001,2024-12-08_17-20-00,1733674800,6.094796895980835,33860.401480436325,1034571,DanielAhmed,192.168.137.208,33860.401480436325,5395,2.2854794766996824,4.025729317887998,0.016389705865994805,6.436247658729553,8.034706115722657e-06,6.4361056089401245,-42.03218569720854,10.0,207,1,4000,7.390256803632841,814839220000,17.024285714285714,100,2.1666281841469934,0.12446382504397277,21580000,14,0,0,31.28888888888889,92.9,7.390256803632841,58222840000,4000,58222840000,4000,7.390256803632841,4221,1224441.0,0.0,0.32160665960721013,4221,4.878669738769531,0.576214075088501,0.01,-0.06575803458690643,4191.129170925907,0.5525370836257935,4221,0.0,5394.0,0.11444558203220367,1224441.0,1.948214054107666,0.33453500270843506,0.0,1.2388793230056763,0.0001
21584000,978030,22634150,False,5396,94ea2_00001,2024-12-08_17-20-07,1733674807,6.3650712966918945,33866.76655173302,1034571,DanielAhmed,192.168.137.208,33866.76655173302,5396,2.2853388921228555,4.026089892019184,0.01638556872725067,6.443764781951904,8.082389831542968e-06,6.443622016906739,-5.573898604663236,10.0,279,1,4000,9.388301420785028,815141344000,11.304285714285715,100,2.166537854032536,0.08194383879075758,21584000,14,0,0,31.72222222222222,92.93333333333334,9.388301420785028,58244424000,4000,58244424000,4000,9.388301420785028,4292,1224441.0,0.0,0.3219377036438517,4292,3.4585652351379395,0.10477662086486816,0.01,-0.21544063091278076,4191.552190692016,0.13938528299331665,4292,0.0,5395.0,0.09165261685848236,1224441.0,2.594984769821167,0.5224075317382812,0.0,0.7114849090576172,0.0001
21588000,978331,22638463,False,5397,94ea2_00001,2024-12-08_17-20-13,1733674813,6.223912239074707,33872.99046397209,1034571,DanielAhmed,192.168.137.208,33872.99046397209,5397,2.28526205258155,4.0249768853688215,0.016354202010099066,6.432262539863586,8.082389831542968e-06,6.432119750976563,-35.531337528894596,10.0,301,1,4000,8.170239080262862,815443524000,15.301428571428566,100,2.1665002927986525,0.11180151363843052,21588000,14,0,0,32.13333333333333,92.91111111111111,8.170239080262862,58266012000,4000,58266012000,4000,8.170239080262862,4313,1224441.0,0.0,0.32227188111859895,4313,1.9910777807235718,inf,0.01,-0.27296459674835205,4191.97893714571,nan,4313,0.0,5396.0,0.08632358908653259,1224441.0,2.9785616397857666,0.5559229850769043,0.0,0.6017643809318542,0.0001
21592000,978606,22642751,False,5398,94ea2_00001,2024-12-08_17-20-19,1733674819,6.441849231719971,33879.43231320381,1034571,DanielAhmed,192.168.137.208,33879.43231320381,5398,2.285311953185898,4.025928677755147,0.01632727855006173,6.453977131843567,8.0108642578125e-06,6.453834152221679,-38.357050942515855,10.0,275,1,4000,8.794249204907835,815745760000,16.568571428571424,100,2.1665333493298577,0.12097766478812061,21592000,14,0,0,31.811111111111114,93.02222222222221,8.794249204907835,58287604000,4000,58287604000,4000,8.794249204907835,4288,1224441.0,0.0,0.32262707741908786,4288,3.447038173675537,0.09839340299367905,0.01,-0.10719659179449081,4192.4067934512605,0.2985004484653473,4288,0.0,5397.0,0.10889672487974167,1224441.0,3.6503725051879883,0.7226879596710205,0.0,0.8135718703269958,0.0001
21596000,978825,22646983,False,5399,94ea2_00001,2024-12-08_17-20-25,1733674825,6.063927173614502,33885.496240377426,1034571,DanielAhmed,192.168.137.208,33885.496240377426,5399,2.2854554490041687,4.022994141737467,0.016322712394442745,6.360414981842041,7.915496826171876e-06,6.360271430015564,-42.41047519422663,10.0,219,1,4000,7.730982179848756,816048052000,19.230000000000004,100,2.166563406401051,0.13818138550160383,21596000,14,0,0,31.855555555555554,92.94444444444444,7.730982179848756,58309200000,4000,58309200000,4000,7.730982179848756,4232,1224441.0,0.0,0.32296917219015525,4232,1.857033610343933,inf,0.01,-0.23635464906692505,4192.830094736985,nan,4232,0.0,5398.0,0.047415465116500854,1224441.0,5.590384006500244,0.5644261837005615,0.0,0.4319647550582886,0.0001
21600000,979145,22651316,False,5400,94ea2_00001,2024-12-08_17-20-32,1733674832,6.2354631423950195,33891.73170351982,1034571,DanielAhmed,192.168.137.208,33891.73170351982,5400,2.2853575858839954,4.022018286539972,0.016341078300490974,6.340034127235413,7.93933868408203e-06,6.339890933036804,-3.075776963836274,10.0,320,1,4000,9.64961095065835,816350400000,9.267142857142856,100,2.166586507753853,0.06460840655848318,21600000,14,0,0,31.599999999999998,92.77777777777777,9.64961095065835,58330800000,4000,58330800000,4000,9.64961095065835,4333,1224441.0,0.0,0.32331237945895813,4333,3.946489095687866,0.04379010573029518,0.01,-0.2498835176229477,4193.258989317651,0.0583922415971756,4333,0.0,5399.0,0.05283286049962044,1224441.0,1.447988748550415,0.5896285772323608,0.0,0.6176081895828247,0.0001
21604000,979432,22655617,False,5401,94ea2_00001,2024-12-08_17-20-38,1733674838,6.379907131195068,33898.111610651016,1034571,DanielAhmed,192.168.137.208,33898.111610651016,5401,2.284771289225178,4.022998963844638,0.016343169207257254,6.342527890205384,7.987022399902344e-06,6.342384958267212,-37.081817010794126,10.0,287,1,4000,8.617466617180588,816652804000,13.958571428571432,100,2.1665763438605428,0.1005827161048988,21604000,14,0,0,31.32222222222222,92.84444444444445,8.617466617180588,58352404000,4000,58352404000,4000,8.617466617180588,4301,1224441.0,0.0,0.3236664461671673,4301,0.4002344012260437,inf,0.01,-0.1882319301366806,4193.690122997229,nan,4301,0.0,5400.0,0.054079215973615646,1224441.0,6.339090347290039,0.5191231966018677,0.0,0.343313604593277,0.0001
21608000,979665,22659861,False,5402,94ea2_00001,2024-12-08_17-20-44,1733674844,6.1900670528411865,33904.30167770386,1034571,DanielAhmed,192.168.137.208,33904.30167770386,5402,2.284752875982965,4.021510258776034,0.016334147114966186,6.3103784084320065,7.987022399902344e-06,6.310235929489136,-42.42968286400759,10.0,233,1,4000,8.161369225996033,816955264000,16.798571428571428,100,2.1666021238578876,0.12104988578295373,21608000,14,0,0,32.01111111111111,92.84444444444445,8.161369225996033,58374012000,4000,58374012000,4000,8.161369225996033,4244,1224441.0,0.0,0.32401696434016614,4244,1.3129562139511108,inf,0.01,-0.13868406414985657,4194.117708104284,nan,4244,0.0,5401.0,0.11221824586391449,1224441.0,7.572756767272949,0.784580409526825,0.0,0.675096333026886,0.0001
21612000,979898,22664108,False,5403,94ea2_00001,2024-12-08_17-20-51,1733674851,6.596623182296753,33910.898300886154,1034571,DanielAhmed,192.168.137.208,33910.898300886154,5403,2.2846526133131446,4.023705239468393,0.016557041963717014,6.333520221710205,8.177757263183593e-06,6.3333679914474486,-3.977985333574321,10.0,233,1,4000,8.662040670422689,817257780000,16.512857142857143,100,2.166569363736013,0.1156701889044572,21612000,14,0,0,31.11111111111111,92.77777777777777,8.662040670422689,58395624000,4000,58395624000,4000,8.662040670422689,4247,1224441.0,0.0,0.32436155613898987,4247,1.0437771081924438,inf,0.01,-0.2027556449174881,4194.542072496899,nan,4247,0.0,5402.0,0.039080508053302765,1224441.0,3.1421074867248535,0.758171021938324,0.0,0.352714478969574,0.0001
21616000,980153,22668375,False,5404,94ea2_00001,2024-12-08_17-20-57,1733674857,6.41336727142334,33917.31166815758,1034571,DanielAhmed,192.168.137.208,33917.31166815758,5404,2.2845527152701117,4.02451414344378,0.016570222514015052,6.284650421142578,9.107589721679688e-06,6.284481644630432,-41.20060919713944,10.0,255,1,4000,7.712448113134094,817560352000,15.875714285714283,100,2.1665296336760207,0.11209904544063783,21616000,14,0,0,31.022222222222222,92.92222222222222,7.712448113134094,58417240000,4000,58417240000,4000,7.712448113134094,4267,1224441.0,0.0,0.3247117355346039,4267,6.798826217651367,1.0632935762405396,0.01,-0.13510292768478394,4194.96523783085,0.5063842535018921,4267,0.0,5403.0,0.06542700529098511,1224441.0,90.89814758300781,0.2811547517776489,0.0,1.2842828035354614,0.0001
21620000,980402,22672637,False,5405,94ea2_00001,2024-12-08_17-21-03,1733674863,6.237473011016846,33923.549141168594,1034571,DanielAhmed,192.168.137.208,33923.549141168594,5405,2.283933676797291,4.024113096049215,0.01655028932868414,6.29908173084259,9.131431579589843e-06,6.2989140272140505,-42.082278355471566,10.0,249,1,4000,8.226311617451167,817862980000,17.420000000000005,100,2.166465894864253,0.12320315744931573,21620000,14,0,0,31.299999999999997,92.95555555555555,8.226311617451167,58438860000,4000,58438860000,4000,8.226311617451167,4262,1224441.0,0.0,0.32505742910919366,4262,1.501013159751892,inf,0.01,-0.21432150900363922,4195.386685650873,nan,4262,0.0,5404.0,0.06979082524776459,1224441.0,3.539843797683716,0.7405300140380859,0.0,0.5100190043449402,0.0001
21624000,980682,22676931,False,5406,94ea2_00001,2024-12-08_17-21-10,1733674870,6.3769917488098145,33929.926132917404,1034571,DanielAhmed,192.168.137.208,33929.926132917404,5406,2.283759996459208,4.02463878350852,0.016561687255330807,6.300219964981079,9.059906005859375e-06,6.300053524971008,-7.099379138513111,10.0,280,1,4000,9.209584635982536,818165664000,12.124285714285714,100,2.1664133728342874,0.08717375959843468,21624000,14,0,0,31.72222222222222,93.03333333333335,9.209584635982536,58460484000,4000,58460484000,4000,9.209584635982536,4294,1224441.0,0.0,0.32540466827093734,4294,3.9373998641967773,inf,0.01,-0.19788873195648193,4195.809607990712,nan,4294,0.0,5405.0,0.08970887213945389,1224441.0,3.851750373840332,0.6817690134048462,0.0,1.1544371843338013,0.0001
21628000,980891,22681153,False,5407,94ea2_00001,2024-12-08_17-21-16,1733674876,6.217694282531738,33936.143827199936,1034571,DanielAhmed,192.168.137.208,33936.143827199936,5407,2.2844907632445843,4.022678694613509,0.01655017880302471,6.299556732177734,8.988380432128907e-06,6.299392914772033,-42.85983008448823,10.0,209,1,4000,7.046747523489102,818468404000,17.81285714285714,100,2.166372391285791,0.12935487438483895,21628000,14,0,0,31.544444444444448,92.91111111111111,7.046747523489102,58482112000,4000,58482112000,4000,7.046747523489102,4222,1224441.0,0.0,0.3257382472077362,4222,5.276993274688721,inf,0.01,-0.10807227343320847,4196.226733215189,nan,4222,0.0,5406.0,0.12862806022167206,1224441.0,1.8492487668991089,0.45773863792419434,0.0,1.0925105810165405,0.0001
21632000,981119,22685395,False,5408,94ea2_00001,2024-12-08_17-21-23,1733674883,6.808395147323608,33942.95222234726,1034571,DanielAhmed,192.168.137.208,33942.95222234726,5408,2.2845394238021863,4.027289511797235,0.016568003435077642,6.336107492446899,9.059906005859375e-06,6.335944271087646,-42.83379601568532,10.0,228,1,4000,6.5373203135658775,818771200000,18.231428571428577,100,2.16632552559174,0.13337194689482987,21632000,14,0,0,29.189999999999998,93.00999999999999,6.5373203135658775,58503744000,4000,58503744000,4000,6.5373203135658775,4242,1224441.0,0.0,0.3260572796849705,4242,1.1062712669372559,inf,0.01,-0.20347726345062256,4196.640134974377,nan,4242,0.0,5407.0,0.03952135890722275,1224441.0,6.00338077545166,0.5906890630722046,0.0,0.39609473943710327,0.0001
21636000,981397,22689685,False,5409,94ea2_00001,2024-12-08_17-21-29,1733674889,6.417108774185181,33949.369331121445,1034571,DanielAhmed,192.168.137.208,33949.369331121445,5409,2.284566689154085,4.027967205199472,0.016586698630891596,6.371417140960693,9.107589721679688e-06,6.371253919601441,-42.86001199503648,10.0,278,1,4000,7.850575692059474,819074052000,15.105714285714289,100,2.1662541888995164,0.10653655399718057,21636000,14,0,0,31.333333333333332,92.7888888888889,7.850575692059474,58525380000,4000,58525380000,4000,7.850575692059474,4290,1224441.0,0.0,0.3263874702411392,4290,3.840386390686035,inf,0.01,-0.28835049271583557,4197.054646025061,nan,4290,0.0,5408.0,0.07744507491588593,1224441.0,2.509437322616577,0.5922605991363525,0.0,0.760721743106842,0.0001
21640000,981670,22693971,False,5410,94ea2_00001,2024-12-08_17-21-36,1733674896,6.43596887588501,33955.80529999733,1034571,DanielAhmed,192.168.137.208,33955.80529999733,5410,2.284399963772347,4.029053076697241,0.016563825354470058,6.391312074661255,9.822845458984376e-06,6.391146111488342,-3.874718809461843,10.0,273,1,4000,8.846409738463796,819376960000,15.957142857142857,100,2.1661608140308535,0.11365582310956335,21640000,14,0,0,31.200000000000003,92.9111111111111,8.846409738463796,58547020000,4000,58547020000,4000,8.846409738463796,4286,1224441.0,0.0,0.32672791945811597,4286,2.481229066848755,0.009324569255113602,0.01,-0.21582087874412537,4197.469802841234,0.019459854811429977,4286,0.0,5409.0,0.04845086857676506,1224441.0,2.595616340637207,0.43870478868484497,0.0,0.4715305268764496,0.0001
21644000,981939,22698254,False,5411,94ea2_00001,2024-12-08_17-21-42,1733674902,6.310228586196899,33962.11552858353,1034571,DanielAhmed,192.168.137.208,33962.11552858353,5411,2.2843590681646497,4.0287391793003655,0.01655137927088967,6.384345316886902,9.751319885253906e-06,6.384175968170166,-39.855792180017794,10.0,269,1,4000,8.660341932901135,819679924000,11.100000000000001,100,2.1660796090148757,0.08024031787387295,21644000,14,0,0,31.94444444444444,92.89999999999999,8.660341932901135,58568664000,4000,58568664000,4000,8.660341932901135,4283,1224441.0,0.0,0.32706822436032784,4283,1.8312627077102661,inf,0.01,-0.26481378078460693,4197.88525105648,nan,4283,0.0,5410.0,0.041224926710128784,1224441.0,2.1170597076416016,0.7101150155067444,0.0,0.4274959862232208,0.0001
21648000,982220,22702548,False,5412,94ea2_00001,2024-12-08_17-21-48,1733674908,6.237188100814819,33968.35271668434,1034571,DanielAhmed,192.168.137.208,33968.35271668434,5412,2.2839400140131643,4.028049936127351,0.01657019381829114,6.389004373550415,9.72747802734375e-06,6.388835668563843,-39.80864739323331,10.0,281,1,4000,7.823928921107482,819982944000,14.837142857142853,100,2.166000439399299,0.1080696755430628,21648000,14,0,0,31.533333333333335,93.02222222222221,7.823928921107482,58590312000,4000,58590312000,4000,7.823928921107482,4294,1224441.0,0.0,0.3274170598493487,4294,3.2205188274383545,inf,0.01,-0.15752023458480835,4198.302043327138,nan,4294,0.0,5411.0,0.1384100764989853,1224441.0,5.472889423370361,0.5044907331466675,0.0,0.6118707060813904,0.0001
21652000,982479,22706820,False,5413,94ea2_00001,2024-12-08_17-21-55,1733674915,6.630961656570435,33974.98367834091,1034571,DanielAhmed,192.168.137.208,33974.98367834091,5413,2.2844402110830297,4.0304066864060335,0.016553775160005876,6.3946425199508665,9.560585021972657e-06,6.394483423233032,-42.837429276102505,10.0,259,1,4000,7.750298423740798,820286020000,13.719999999999995,100,2.1659742222427028,0.09825053762444963,21652000,14,0,0,29.579999999999995,92.83,7.750298423740798,58611964000,4000,58611964000,4000,7.750298423740798,4272,1224441.0,0.0,0.3277924598069534,4272,5.812738418579102,0.08422605693340302,0.01,-0.1089024469256401,4198.717911227277,0.48444435000419617,4272,0.0,5412.0,0.10965614765882492,1224441.0,3.432297945022583,0.4581516981124878,0.0,1.1888867616653442,0.0001
21656000,982785,22711140,False,5414,94ea2_00001,2024-12-08_17-22-01,1733674921,6.336464166641235,33981.32014250755,1034571,DanielAhmed,192.168.137.208,33981.32014250755,5414,2.283996227871978,4.030743649372122,0.016527022188398237,6.3869544744491575,8.511543273925782e-06,6.3868131875991825,-41.93133352766914,10.0,306,1,4000,8.37842050742104,820589152000,12.31857142857143,100,2.1659205719422663,0.08484380757003755,21656000,14,0,0,31.06666666666667,92.8,8.37842050742104,58633620000,4000,58633620000,4000,8.37842050742104,4320,1224441.0,0.0,0.3281776164034187,4320,5.280115127563477,0.03447500988841057,0.01,-0.16099266707897186,4199.13763156508,0.3466385006904602,4320,0.0,5413.0,0.050384413450956345,1224441.0,2.2270009517669678,0.46013081073760986,0.0,1.0162700414657593,0.0001
21660000,983078,22715447,False,5415,94ea2_00001,2024-12-08_17-22-08,1733674928,6.261059522628784,33987.58120203018,1034571,DanielAhmed,192.168.137.208,33987.58120203018,5415,2.2839617301831683,4.029913275638379,0.01650734499654323,6.389255046844482,8.535385131835937e-06,6.389113330841065,-4.59378981476708,10.0,293,1,4000,8.748784624195459,820892340000,15.124285714285714,100,2.1658715407306928,0.10983573817702043,21660000,14,0,0,31.43333333333333,92.88888888888887,8.748784624195459,58655280000,4000,58655280000,4000,8.748784624195459,4307,1224441.0,0.0,0.328561567225074,4307,0.44118937849998474,0.1346561163663864,0.01,-0.24410468339920044,4199.559785705003,-0.16797831654548645,4307,0.0,5414.0,0.05750774219632149,1224441.0,1.2298030853271484,0.7455776929855347,0.0,0.1534028947353363,0.0001
21664000,983364,22719747,False,5416,94ea2_00001,2024-12-08_17-22-14,1733674934,6.2980430126190186,33993.8792450428,1034571,DanielAhmed,192.168.137.208,33993.8792450428,5416,2.2840885754814977,4.029304230011998,0.016506889826828377,6.381384611129761,8.559226989746093e-06,6.38124258518219,-41.77292538858711,10.0,286,1,4000,7.558240206881773,821195584000,12.735714285714282,100,2.165844224281708,0.09320257223755882,21664000,14,0,0,31.766666666666666,92.86666666666667,7.558240206881773,58676944000,4000,58676944000,4000,7.558240206881773,4300,1224441.0,0.0,0.3289455839000553,4300,3.9619579315185547,inf,0.01,-0.23959368467330933,4199.983582998973,nan,4300,0.0,5415.0,0.017693154513835907,1224441.0,2.590569496154785,0.5105154514312744,0.0,0.7255728840827942,0.0001
21668000,983644,22724040,False,5417,94ea2_00001,2024-12-08_17-22-20,1733674940,6.445564270019531,34000.32480931282,1034571,DanielAhmed,192.168.137.208,34000.32480931282,5417,2.283948030466949,4.0304188969520345,0.016527645098453843,6.404275441169739,8.511543273925782e-06,6.404132723808289,-6.014825280656817,10.0,280,1,4000,9.087643179305346,821498884000,13.86571428571428,100,2.1657853801716462,0.09809369600265719,21668000,14,0,0,31.17777777777778,92.88888888888889,9.087643179305346,58698612000,4000,58698612000,4000,9.087643179305346,4293,1224441.0,0.0,0.3293438881803161,4293,2.3649868965148926,0.7818244099617004,0.01,-0.1094365194439888,4200.408248368492,0.20820100605487823,4293,0.0,5416.0,0.06899092346429825,1224441.0,2.056586980819702,0.36345088481903076,0.0,0.6366548538208008,0.0001
21672000,983937,22728346,False,5418,94ea2_00001,2024-12-08_17-22-27,1733674947,6.365226984024048,34006.690036296844,1034571,DanielAhmed,192.168.137.208,34006.690036296844,5418,2.2841183972321955,4.03040559979266,0.01653948038751874,6.360029149055481,8.416175842285156e-06,6.359888982772827,-41.64094632047139,10.0,293,1,4000,8.549906690950728,821802240000,13.598571428571425,100,2.165755732150454,0.09879823517120846,21672000,14,0,0,32.06666666666666,92.8111111111111,8.549906690950728,58720284000,4000,58720284000,4000,8.549906690950728,4306,1224441.0,0.0,0.32974274422567984,4306,1.551863193511963,inf,0.01,-0.30969879031181335,4200.835022072321,nan,4306,0.0,5417.0,0.021682610735297203,1224441.0,1.3690673112869263,0.621780514717102,0.0,0.3799867331981659,0.0001
21676000,984246,22732669,False,5419,94ea2_00001,2024-12-08_17-22-33,1733674953,6.434644937515259,34013.12468123436,1034571,DanielAhmed,192.168.137.208,34013.12468123436,5419,2.2838890968699532,4.031484002184878,0.016560566063540554,6.361798214912414,8.440017700195312e-06,6.3616584777832035,-41.52974288439289,10.0,309,1,4000,8.569965398424715,822105652000,14.33857142857143,100,2.1657228068730854,0.10199370551505128,21676000,14,0,0,31.58888888888889,92.85555555555555,8.569965398424715,58741960000,4000,58741960000,4000,8.569965398424715,4323,1224441.0,0.0,0.33015087504741947,4323,3.3236939907073975,inf,0.01,-0.22919681668281555,4201.265519477237,nan,4323,0.0,5418.0,0.04626999422907829,1224441.0,2.6876792907714844,0.5850827693939209,0.0,0.619746208190918,0.0001
